,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
205,20010228,Industrials,876,-0.043396,-0.015892,0.0,0.38799999999999996,0.807,11.440999999999999,1.92,6.375,4.95,8.827,8.783999999999999,9.272,9.396,0.499,1.297,0.38,0.305,0.087,0.084,0.08199999999999999,0.28600000000000003,0.025,0.061,0.1,0.105,0.16699999999999998,0.036000000000000004,0.125,0.11,0.08199999999999999,0.252,0.7090000000000001,0.253,0.37799999999999995,0.209,0.44,0.47700000000000004,0.263,0.11599999999999999,0.075,0.066,0.17800000000000002,0.47100000000000003,0.564,1.52,0.32899999999999996,0.106,0.084,0.32,2.239,1.1340000000000001,0.542,0.243,0.428,2.072,2.77,80.483,0.14800000000000002,1.761,1.2409999999999999,1.182,5.452999999999999,10.388,6.218,2.58,1.715,5.348,0.043,0.0,0.0,0.0,0.40700000000000003,0.8440000000000001
215,20010331,Industrials,866,-0.057670000000000006,-0.0699,0.0,0.353,0.815,10.6,2.09,6.37,4.771,8.381,8.361,8.69,8.817,0.461,1.2109999999999999,0.38,0.305,0.08199999999999999,0.08199999999999999,0.08,0.285,0.024,0.061,0.099,0.105,0.16699999999999998,0.036000000000000004,0.12300000000000001,0.111,0.079,0.252,0.7090000000000001,0.252,0.379,0.207,0.441,0.48100000000000004,0.264,0.115,0.076,0.066,0.17300000000000001,0.466,0.5579999999999999,1.5430000000000001,0.32799999999999996,0.106,0.085,0.318,2.2359999999999998,1.126,0.539,0.242,0.429,2.0709999999999997,2.716,80.529,0.145,1.756,1.239,1.178,5.412999999999999,10.379000000000001,6.249,2.602,1.719,5.348,0.042,0.0,0.0,0.0,0.406,0.825
225,20010430,Industrials,866,0.050921,0.10611199999999998,0.0,0.387,0.795,11.083,2.0,6.382000000000001,4.917,8.658999999999999,8.558,8.871,9.113999999999999,0.48700000000000004,1.266,0.38,0.306,0.085,0.08199999999999999,0.081,0.28600000000000003,0.024,0.061,0.099,0.105,0.166,0.037000000000000005,0.12300000000000001,0.11199999999999999,0.08,0.254,0.708,0.259,0.38,0.20600000000000002,0.441,0.48700000000000004,0.267,0.11599999999999999,0.076,0.066,0.174,0.475,0.557,1.54,0.336,0.106,0.085,0.32,2.241,1.115,0.539,0.242,0.43,2.072,2.721,80.483,0.14400000000000002,1.756,1.244,1.178,5.462999999999999,10.367,6.255,2.58,1.7109999999999999,5.327999999999999,0.043,0.0,0.0,0.0,0.301,0.895
235,20010531,Industrials,853,0.08721799999999999,0.034256,0.0,0.185,0.795,11.550999999999998,1.9,6.506,4.755,7.757999999999999,7.757999999999999,8.187999999999999,8.399,0.53,1.365,0.38,0.29600000000000004,0.07400000000000001,0.07200000000000001,0.068,0.284,0.021,0.059000000000000004,0.095,0.102,0.16,0.033,0.11599999999999999,0.107,0.067,0.268,0.7020000000000001,0.27,0.39,0.212,0.445,0.475,0.27,0.115,0.076,0.061,0.198,0.43799999999999994,0.557,1.531,0.354,0.10400000000000001,0.08199999999999999,0.32899999999999996,2.2230000000000003,1.127,0.541,0.243,0.441,2.003,2.758,79.942,0.156,1.756,1.245,1.1420000000000001,5.327000000000001,9.843,6.024,2.6,1.712,5.492999999999999,0.048,0.0,0.0,0.0,-0.006,0.789
245,20010630,Industrials,839,0.002121,-0.030762,0.0,0.205,0.795,11.75,1.91,6.5360000000000005,5.282,7.891,7.731,8.748,8.961,0.5479999999999999,1.348,0.38,0.299,0.07400000000000001,0.073,0.069,0.284,0.022000000000000002,0.06,0.096,0.102,0.16,0.034,0.11599999999999999,0.107,0.068,0.268,0.701,0.27,0.389,0.212,0.444,0.467,0.275,0.11900000000000001,0.076,0.062,0.193,0.449,0.55,1.5319999999999998,0.354,0.10400000000000001,0.08199999999999999,0.331,2.237,1.124,0.542,0.242,0.44299999999999995,2.061,2.7969999999999997,79.956,0.157,1.781,1.261,1.141,5.352,9.884,6.034,2.6,1.716,5.547000000000001,0.047,0.0,0.0,0.0,-0.012,0.8059999999999999
255,20010731,Industrials,830,-0.015588,-0.031139999999999998,0.0,0.196,0.7909999999999999,11.874,1.91,6.563,5.22,7.853,7.601,8.907,9.05,0.5379999999999999,1.3659999999999999,0.38,0.301,0.07400000000000001,0.07400000000000001,0.07,0.284,0.022000000000000002,0.061,0.09699999999999999,0.10300000000000001,0.162,0.033,0.11699999999999999,0.107,0.069,0.264,0.705,0.264,0.387,0.212,0.442,0.467,0.278,0.121,0.076,0.062,0.193,0.45299999999999996,0.556,1.538,0.34,0.10400000000000001,0.08199999999999999,0.32899999999999996,2.207,1.124,0.541,0.242,0.44,2.088,2.8489999999999998,80.595,0.16,1.781,1.2770000000000001,1.1420000000000001,5.364,9.912,6.04,2.613,1.72,5.525,0.048,0.0,0.0,0.0,-0.034,0.807
265,20010831,Industrials,820,-0.028799,-0.042554,0.0,0.242,0.721,11.895999999999999,1.93,6.862,5.237,7.52,7.0,8.995,9.2,0.55,1.34,0.38,0.298,0.063,0.063,0.063,0.278,0.019,0.057999999999999996,0.096,0.09300000000000001,0.145,0.028999999999999998,0.114,0.099,0.061,0.273,0.701,0.273,0.38299999999999995,0.214,0.43700000000000006,0.49700000000000005,0.284,0.12300000000000001,0.077,0.06,0.184,0.444,0.5429999999999999,1.5859999999999999,0.36200000000000004,0.10300000000000001,0.08199999999999999,0.32799999999999996,2.211,1.129,0.545,0.244,0.439,1.896,2.627,80.558,0.159,1.7380000000000002,1.244,1.1320000000000001,5.334,9.898,6.042999999999999,2.6060000000000003,1.7109999999999999,5.443,0.055,0.0,0.0,0.0,-0.049,0.836
275,20010930,Industrials,816,-0.135965,-0.126055,0.0,0.21600000000000003,0.7020000000000001,9.949,2.18,6.862,4.519,6.5489999999999995,6.138999999999999,7.706,7.88,0.46799999999999997,1.168,0.38,0.298,0.062,0.062,0.062,0.278,0.019,0.059000000000000004,0.096,0.094,0.145,0.028999999999999998,0.113,0.099,0.059000000000000004,0.271,0.7020000000000001,0.273,0.382,0.21600000000000003,0.43700000000000006,0.504,0.281,0.124,0.077,0.06,0.191,0.44299999999999995,0.547,1.584,0.35700000000000004,0.10400000000000001,0.081,0.325,2.213,1.117,0.541,0.243,0.434,1.892,2.681,80.87,0.159,1.735,1.246,1.135,5.336,9.965,6.065,2.6010000000000004,1.7109999999999999,5.4879999999999995,0.055999999999999994,0.0,0.0,0.0,-0.055,0.685
285,20011031,Industrials,804,0.048639,0.015552000000000002,0.0,0.22899999999999998,0.7020000000000001,10.249,2.02,6.905,4.709,6.765,6.379,7.981,8.378,0.488,1.204,0.38,0.295,0.061,0.061,0.062,0.27699999999999997,0.019,0.057999999999999996,0.096,0.092,0.145,0.027999999999999997,0.11199999999999999,0.099,0.057999999999999996,0.271,0.701,0.273,0.37799999999999995,0.214,0.44,0.502,0.27899999999999997,0.124,0.078,0.06,0.191,0.43799999999999994,0.5479999999999999,1.585,0.355,0.10400000000000001,0.081,0.32799999999999996,2.213,1.115,0.541,0.243,0.428,1.876,2.667,80.45100000000001,0.158,1.735,1.242,1.133,5.336,9.95,6.017,2.588,1.7080000000000002,5.517,0.055999999999999994,0.0,0.0,0.0,-0.08199999999999999,0.708
295,20011130,Industrials,797,0.05776,0.082802,0.0,0.268,0.8320000000000001,11.341,1.9,6.999,5.1,7.13,6.479,8.477,8.668,0.523,1.2670000000000001,0.38,0.29100000000000004,0.052000000000000005,0.052000000000000005,0.055999999999999994,0.276,0.015,0.053,0.091,0.08199999999999999,0.139,0.024,0.106,0.091,0.047,0.257,0.713,0.261,0.373,0.21600000000000003,0.43700000000000006,0.531,0.285,0.125,0.078,0.057,0.19,0.423,0.555,1.5430000000000001,0.33299999999999996,0.102,0.078,0.312,2.2119999999999997,1.1159999999999999,0.541,0.244,0.42700000000000005,1.7590000000000001,2.526,80.46300000000001,0.166,1.758,1.247,1.1159999999999999,5.34,9.965,6.007000000000001,2.572,1.7180000000000002,5.501,0.065,0.0,0.0,0.0,-0.114,0.828
