,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
209,20010228,Utilities,126,0.026771,0.032241000000000006,0.56,0.912,0.7290000000000001,16.789,4.55,8.635,7.377999999999999,14.43,13.984000000000002,14.185,14.43,0.904,1.26,0.36700000000000005,0.1,0.121,0.12,0.095,0.226,0.059000000000000004,0.14300000000000002,0.22399999999999998,0.091,0.128,0.094,0.109,0.11199999999999999,0.091,0.524,0.45299999999999996,0.523,0.688,0.107,0.516,-0.075,0.22699999999999998,0.071,0.017,0.14,0.20600000000000002,0.485,0.28800000000000003,3.87,0.8220000000000001,0.091,0.07200000000000001,0.436,1.167,2.803,0.736,0.39799999999999996,0.6459999999999999,2.222,2.468,24.723000000000003,0.054000000000000006,0.821,0.6829999999999999,0.491,22.488000000000003,9.017000000000001,7.394,1.665,0.733,21.834,0.024,0.0,0.0,0.0,0.9229999999999999,2.2359999999999998
219,20010331,Utilities,125,0.028245999999999997,0.003848,0.562,1.006,0.716,17.328,4.45,8.635,7.848,14.109000000000002,13.927,13.934000000000001,14.081,0.903,1.297,0.36700000000000005,0.10099999999999999,0.121,0.12,0.095,0.225,0.059000000000000004,0.14300000000000002,0.22399999999999998,0.091,0.128,0.096,0.109,0.11199999999999999,0.091,0.524,0.452,0.524,0.687,0.109,0.525,-0.053,0.23199999999999998,0.07200000000000001,0.016,0.14,0.204,0.489,0.28600000000000003,3.87,0.838,0.09,0.07200000000000001,0.433,1.182,2.822,0.738,0.39399999999999996,0.648,2.2230000000000003,2.47,24.723000000000003,0.053,0.8220000000000001,0.69,0.493,22.410999999999998,8.997,7.325,1.7,0.745,21.834,0.024,0.0,0.0,0.0,0.988,2.226
229,20010430,Utilities,125,0.040854,0.054389,0.562,1.048,0.716,17.614,4.43,8.635,7.771,14.456,14.294,14.036,14.142000000000001,0.93,1.325,0.36700000000000005,0.10099999999999999,0.121,0.12,0.095,0.225,0.061,0.14400000000000002,0.22399999999999998,0.091,0.129,0.096,0.109,0.11199999999999999,0.091,0.524,0.45399999999999996,0.523,0.687,0.109,0.525,-0.053,0.228,0.07200000000000001,0.016,0.14,0.205,0.489,0.28600000000000003,3.87,0.823,0.09,0.07200000000000001,0.43200000000000005,1.182,2.822,0.738,0.39399999999999996,0.648,2.2230000000000003,2.47,24.748,0.052000000000000005,0.8220000000000001,0.69,0.493,22.301,8.997,7.325,1.7,0.7509999999999999,21.834,0.024,0.0,0.0,0.0,1.0090000000000001,2.173
239,20010531,Utilities,125,0.010873,-0.027137,0.22,0.914,0.762,17.061,4.5,8.312000000000001,8.273,12.777999999999999,13.038,12.48,12.513,0.883,1.344,0.36700000000000005,0.109,0.12300000000000001,0.12300000000000001,0.095,0.203,0.059000000000000004,0.139,0.20199999999999999,0.096,0.134,0.094,0.111,0.11800000000000001,0.095,0.529,0.45,0.527,0.688,0.11,0.47100000000000003,-0.065,0.23399999999999999,0.07200000000000001,0.018000000000000002,0.11800000000000001,0.193,0.552,0.261,3.7,0.838,0.08800000000000001,0.07200000000000001,0.44,1.1840000000000002,2.755,0.7290000000000001,0.401,0.639,2.254,2.593,21.209,0.065,0.818,0.696,0.54,26.541,9.231,7.959,1.959,0.8690000000000001,21.139,0.024,0.0,0.0,0.0,0.479,1.778
249,20010630,Utilities,125,-0.023854,-0.072241,0.223,0.8959999999999999,0.769,16.99,4.44,8.312000000000001,7.893,12.537,12.812999999999999,12.305,12.305,0.826,1.27,0.369,0.109,0.12300000000000001,0.12300000000000001,0.095,0.203,0.059000000000000004,0.139,0.20199999999999999,0.096,0.134,0.094,0.109,0.11800000000000001,0.095,0.529,0.45399999999999996,0.527,0.685,0.109,0.47100000000000003,-0.065,0.23199999999999998,0.073,0.018000000000000002,0.11800000000000001,0.193,0.552,0.261,3.7,0.838,0.08800000000000001,0.07200000000000001,0.44,1.1840000000000002,2.755,0.7290000000000001,0.39399999999999996,0.639,2.2680000000000002,2.593,20.924,0.065,0.8290000000000001,0.6990000000000001,0.54,26.813000000000002,9.237,7.979,1.96,0.8690000000000001,21.139,0.023,0.0,0.0,0.0,0.42700000000000005,1.695
259,20010731,Utilities,126,-0.036026999999999997,-0.044862,0.223,0.872,0.754,16.489,4.53,8.306000000000001,7.409,11.693,11.68,11.445,11.445,0.809,1.248,0.36700000000000005,0.10800000000000001,0.124,0.12300000000000001,0.095,0.20199999999999999,0.057999999999999996,0.138,0.2,0.095,0.134,0.092,0.109,0.11900000000000001,0.095,0.529,0.452,0.527,0.685,0.109,0.461,-0.075,0.231,0.073,0.018000000000000002,0.11800000000000001,0.192,0.5429999999999999,0.263,3.697,0.838,0.08800000000000001,0.07200000000000001,0.439,1.188,2.758,0.73,0.39299999999999996,0.64,2.259,2.569,20.924,0.064,0.835,0.7190000000000001,0.544,26.866,9.253,7.989,1.97,0.8740000000000001,21.139,0.023,0.0,0.0,0.0,0.43799999999999994,1.587
269,20010831,Utilities,126,0.003927,-0.020494,0.341,0.626,0.7659999999999999,16.846,4.54,8.495,7.779,11.359000000000002,11.761,11.354000000000001,11.385,0.7859999999999999,1.226,0.36700000000000005,0.10300000000000001,0.124,0.12300000000000001,0.09300000000000001,0.2,0.057999999999999996,0.131,0.19399999999999998,0.091,0.134,0.094,0.105,0.111,0.091,0.535,0.44,0.529,0.6829999999999999,0.10400000000000001,0.475,-0.055999999999999994,0.266,0.073,0.017,0.121,0.18899999999999997,0.536,0.287,3.7089999999999996,0.867,0.08800000000000001,0.07,0.447,1.256,2.779,0.7340000000000001,0.397,0.643,2.135,2.551,21.605,0.066,0.8340000000000001,0.722,0.537,27.366,9.119,7.86,2.0180000000000002,0.867,17.104,0.022000000000000002,0.0,0.0,0.0,0.451,1.5919999999999999
279,20010930,Utilities,126,-0.05608099999999999,-0.102367,0.342,0.602,0.7659999999999999,16.212,4.61,8.495,7.296,10.540999999999999,10.914000000000001,10.710999999999999,10.784,0.711,1.171,0.36700000000000005,0.10300000000000001,0.124,0.122,0.09300000000000001,0.2,0.057999999999999996,0.131,0.19399999999999998,0.091,0.134,0.094,0.105,0.111,0.091,0.535,0.44,0.529,0.6829999999999999,0.10400000000000001,0.475,-0.055999999999999994,0.273,0.073,0.017,0.121,0.18899999999999997,0.536,0.287,3.7089999999999996,0.867,0.08800000000000001,0.07,0.447,1.256,2.779,0.7340000000000001,0.397,0.643,2.135,2.551,21.605,0.066,0.8340000000000001,0.736,0.537,27.366,9.119,7.86,2.012,0.867,17.104,0.023,0.0,0.0,0.0,0.401,1.485
289,20011031,Utilities,126,-0.010134,-0.005718,0.342,0.637,0.773,16.015,4.67,8.495,7.63,10.618,11.035,10.525,10.575999999999999,0.725,1.1540000000000001,0.36700000000000005,0.10300000000000001,0.124,0.122,0.09300000000000001,0.2,0.057999999999999996,0.131,0.19399999999999998,0.091,0.135,0.094,0.105,0.111,0.091,0.531,0.44299999999999995,0.528,0.6829999999999999,0.10400000000000001,0.475,-0.055999999999999994,0.273,0.073,0.017,0.121,0.18899999999999997,0.536,0.287,3.7089999999999996,0.867,0.08800000000000001,0.07,0.447,1.256,2.779,0.7340000000000001,0.397,0.643,2.135,2.551,21.605,0.066,0.8340000000000001,0.736,0.537,27.366,9.119,7.86,2.012,0.867,17.104,0.023,0.0,0.0,0.0,0.413,1.5
299,20011130,Utilities,124,-0.000797,-0.041017000000000005,0.508,0.611,0.841,15.741,4.67,8.521,6.761,11.167,11.133,10.838,11.172,0.7240000000000001,1.168,0.36700000000000005,0.10400000000000001,0.121,0.12,0.09,0.20199999999999999,0.053,0.133,0.19899999999999998,0.08900000000000001,0.13,0.087,0.106,0.107,0.09,0.541,0.435,0.534,0.6920000000000001,0.114,0.43200000000000005,-0.078,0.324,0.071,0.019,0.12300000000000001,0.18600000000000003,0.545,0.263,3.864,0.8759999999999999,0.086,0.07,0.45,1.268,2.8310000000000004,0.737,0.41100000000000003,0.653,2.077,2.533,23.65,0.07200000000000001,0.875,0.722,0.53,25.095,9.193,7.97,2.039,0.852,18.837,0.027999999999999997,0.0,0.0,0.0,0.434,1.5019999999999998
