public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
20140831,Materials,176,0.040534,0.040359,0.247,1.010,0.480,19.030,1.54%,9.814,10.762,18.493,18.493,16.852,17.013,1.210,2.115,0.294,0.203,0.092,0.092,0.069,0.243,0.037,0.074,0.121,0.100,0.123,0.053,0.113,0.101,0.084,0.360,0.629,0.355,0.370,0.323,0.327,0.495,0.432,0.132,0.154,0.087,0.047,0.649,0.301,2.007,0.524,0.059,0.053,0.444,1.469,1.143,0.536,0.264,0.436,3.824,5.080,77.624,0.439,2.485,1.476,0.836,5.749,8.885,7.099,1.824,1.243,3.987,0.040,0.002,0.000,0.000,0.518,1.779
20140831,Telecommunication Services,43,-0.002778,-0.023217,0.270,0.232,0.431,17.534,3.83%,7.595,5.359,10.927,10.960,13.578,13.630,1.484,2.141,0.393,0.282,0.045,0.045,0.045,0.544,0.024,0.088,0.250,0.075,0.094,0.040,0.133,0.072,0.045,0.544,0.456,0.544,0.566,0.018,0.278,0.177,0.696,0.119,0.152,0.193,0.036,0.862,0.176,3.186,0.858,0.068,0.065,0.580,1.717,1.517,0.703,0.406,0.567,1.296,1.520,22.773,0.634,1.421,1.385,0.516,22.930,7.225,9.258,1.871,0.670,4.947,0.086,0.000,0.011,0.000,-0.547,0.537
20140831,Utilities,87,0.051657,0.051682,0.617,1.826,0.778,22.381,3.46%,9.594,7.394,18.017,17.854,17.138,17.243,1.624,1.244,0.338,0.086,0.095,0.095,0.063,0.275,0.082,0.173,0.273,0.070,0.082,0.127,0.087,0.089,0.065,0.488,0.504,0.483,0.548,0.173,0.349,0.038,0.679,0.100,0.016,0.199,0.098,0.803,0.153,3.825,0.646,0.057,0.050,0.441,0.942,2.262,0.688,0.338,0.544,2.715,3.246,31.500,0.094,0.983,0.807,0.305,12.663,8.121,8.675,1.012,0.532,7.996,0.045,0.000,0.000,0.000,1.983,3.466
20140930,Consumer Discretionary,544,-0.038065,-0.030349,0.045,0.754,0.409,18.988,1.98%,10.595,10.420,17.125,16.837,16.632,16.885,0.970,2.176,0.348,0.395,0.104,0.101,0.076,0.345,0.039,0.076,0.109,0.135,0.207,0.056,0.127,0.122,0.098,0.294,0.688,0.286,0.338,0.229,0.230,0.549,0.450,0.155,0.172,0.076,0.057,0.635,0.491,1.444,0.354,0.064,0.055,0.331,2.534,1.066,0.547,0.214,0.429,4.185,5.530,61.460,0.444,1.744,1.147,1.223,5.590,9.810,14.069,2.705,1.849,5.689,0.050,0.000,0.012,0.000,0.524,1.471
20140930,Consumer Staples,147,-0.014480,0.004715,0.316,1.084,0.368,21.145,2.26%,11.629,12.116,19.548,19.312,18.770,18.990,1.043,2.549,0.330,0.436,0.119,0.119,0.082,0.359,0.037,0.076,0.101,0.150,0.256,0.051,0.133,0.133,0.116,0.291,0.685,0.291,0.364,0.356,0.252,0.610,0.430,0.172,0.165,0.066,0.088,0.680,0.454,1.823,0.346,0.052,0.048,0.382,2.568,1.037,0.529,0.242,0.416,6.303,8.299,59.313,0.399,1.801,1.036,1.339,5.688,10.037,11.376,3.227,2.105,6.594,0.038,0.000,0.007,0.000,1.181,2.145
20140930,Energy,220,-0.119537,-0.077514,0.000,0.290,0.499,14.736,2.08%,7.647,5.843,11.625,11.199,11.941,12.239,2.002,1.667,0.351,0.161,0.055,0.052,0.050,0.401,0.023,0.107,0.244,0.060,0.073,0.037,0.128,0.078,0.039,0.364,0.613,0.356,0.383,0.049,0.419,-0.310,0.851,0.179,0.104,0.161,0.013,0.948,0.229,1.622,0.467,0.068,0.064,0.501,0.761,1.161,0.544,0.288,0.453,1.694,2.438,47.235,0.370,1.418,1.187,0.350,14.873,4.833,5.894,0.862,0.459,5.163,0.097,0.000,0.000,0.000,-0.024,1.119
20140930,Financials,701,-0.023921,-0.004781,0.291,0.726,0.843,18.622,2.24%,10.681,8.620,14.439,14.298,13.828,14.037,2.581,1.156,0.298,0.041,0.083,0.082,0.000,0.806,0.146,0.366,0.411,0.178,0.373,0.213,0.023,0.102,0.084,0.275,0.707,0.275,0.426,0.000,0.238,0.922,0.493,0.020,0.067,0.197,0.164,0.766,0.497,3.182,0.389,0.053,0.047,0.062,57.405,7.205,0.878,0.086,0.875,4.623,6.371,208.369,1.154,2.130,1.969,0.050,1.292,0.009,0.083,0.483,0.335,2.826,0.006,0.000,0.007,0.310,0.531,1.521
20140930,Health Care,609,-0.047572,-0.005655,0.000,-0.015,0.266,-5.053,1.80%,-3.811,-3.899,-5.324,-5.326,-4.971,-4.967,4.774,3.484,0.304,0.173,-0.065,-0.186,-0.085,0.359,-0.104,-0.072,-0.027,-0.217,-0.246,-0.126,-0.130,-0.041,-0.183,0.072,0.857,0.074,0.124,0.019,0.111,0.752,-0.424,-0.130,1.158,-0.070,0.138,-0.683,0.553,0.000,0.065,0.083,0.069,0.157,7.111,0.446,0.361,0.097,0.188,-2.851,-1.797,91.738,2.789,3.827,3.426,0.538,3.311,8.671,6.337,0.956,0.739,1.288,0.054,0.108,0.000,0.000,-0.177,1.616
20140930,Industrials,493,-0.054631,-0.023591,0.123,0.903,0.456,22.865,1.54%,10.610,11.529,17.941,17.941,17.776,17.957,1.013,2.051,0.337,0.270,0.100,0.100,0.077,0.296,0.039,0.072,0.107,0.130,0.193,0.057,0.121,0.121,0.090,0.256,0.743,0.256,0.319,0.238,0.388,0.616,0.389,0.145,0.146,0.074,0.087,0.583,0.462,1.418,0.304,0.056,0.049,0.323,3.026,1.038,0.530,0.205,0.387,4.759,7.648,75.075,0.362,2.033,1.485,1.031,5.264,9.875,6.236,2.180,1.584,4.637,0.041,0.000,0.000,0.000,0.682,1.502
20140930,Information Technology,659,-0.047117,-0.014974,0.000,0.299,0.368,16.030,1.87%,11.437,11.984,10.577,9.959,13.671,13.998,2.094,2.588,0.262,0.376,0.024,0.017,0.002,0.493,0.011,0.032,0.081,0.044,0.072,0.016,0.077,0.055,0.017,0.026,0.940,0.034,0.100,0.044,0.232,0.755,0.303,0.163,0.758,0.057,0.128,0.294,0.713,0.024,0.026,0.067,0.054,0.063,5.075,0.579,0.385,0.063,0.190,2.277,4.594,64.959,1.247,2.407,2.153,0.773,4.671,7.636,5.902,1.283,1.086,2.353,0.069,0.116,0.000,0.000,-0.031,1.182
20140930,Materials,176,-0.084495,-0.032315,0.243,0.949,0.481,17.937,1.79%,9.728,9.838,17.388,17.275,15.928,16.010,1.113,2.003,0.294,0.203,0.094,0.094,0.069,0.240,0.038,0.075,0.123,0.100,0.126,0.053,0.113,0.102,0.084,0.359,0.629,0.350,0.364,0.323,0.329,0.495,0.434,0.135,0.150,0.088,0.042,0.667,0.299,1.978,0.504,0.059,0.053,0.444,1.466,1.116,0.533,0.264,0.432,3.843,5.105,76.830,0.439,2.485,1.476,0.836,5.749,8.899,7.099,1.824,1.243,3.987,0.040,0.002,0.000,0.000,0.412,1.680
20140930,Telecommunication Services,44,-0.015981,0.005418,0.237,0.325,0.427,16.728,4.24%,7.942,5.448,11.116,11.315,12.335,12.206,1.404,1.958,0.369,0.281,0.050,0.050,0.053,0.559,0.024,0.086,0.255,0.078,0.096,0.037,0.134,0.066,0.052,0.525,0.475,0.525,0.536,0.017,0.287,0.195,0.638,0.120,0.154,0.209,0.037,0.846,0.189,3.079,0.854,0.068,0.065,0.560,1.726,1.500,0.692,0.395,0.549,1.287,1.511,25.107,0.633,1.445,1.398,0.510,22.930,6.950,9.253,1.751,0.669,4.924,0.088,0.000,0.010,0.000,-0.472,0.876
20140930,Utilities,89,-0.046740,-0.027617,0.619,1.773,0.778,21.053,3.63%,9.594,7.018,17.075,16.934,16.248,16.443,1.561,1.188,0.338,0.086,0.095,0.095,0.063,0.275,0.081,0.173,0.273,0.070,0.081,0.125,0.086,0.089,0.065,0.488,0.504,0.483,0.549,0.168,0.352,0.048,0.662,0.100,0.017,0.198,0.098,0.801,0.155,3.825,0.646,0.057,0.050,0.441,0.946,2.263,0.689,0.338,0.545,2.715,3.246,31.161,0.094,0.983,0.812,0.305,13.003,8.169,8.667,1.012,0.532,8.069,0.045,0.000,0.000,0.000,1.891,3.253
20141031,Consumer Discretionary,541,0.040909,0.023966,0.052,0.796,0.410,19.390,1.86%,10.606,10.798,17.539,17.263,17.390,17.740,1.026,2.283,0.348,0.395,0.105,0.105,0.078,0.345,0.039,0.076,0.110,0.137,0.208,0.057,0.128,0.123,0.100,0.292,0.688,0.286,0.337,0.227,0.227,0.549,0.442,0.156,0.172,0.076,0.056,0.644,0.485,1.439,0.352,0.064,0.055,0.326,2.521,1.071,0.548,0.213,0.430,4.196,5.530,60.580,0.445,1.737,1.135,1.223,5.663,9.749,14.069,2.708,1.843,5.703,0.049,0.000,0.012,0.000,0.454,1.543
20141031,Consumer Staples,146,0.047060,0.034473,0.311,1.130,0.371,21.282,2.16%,11.577,12.693,19.824,19.388,19.307,19.429,1.084,2.865,0.331,0.434,0.118,0.118,0.080,0.362,0.033,0.075,0.100,0.150,0.257,0.051,0.132,0.130,0.102,0.296,0.687,0.294,0.366,0.358,0.253,0.614,0.436,0.171,0.162,0.066,0.089,0.658,0.454,1.814,0.348,0.052,0.048,0.383,2.619,1.053,0.531,0.244,0.420,6.073,8.141,59.935,0.404,1.799,1.035,1.331,5.491,9.886,11.383,3.200,2.108,6.632,0.041,0.000,0.007,0.000,1.111,2.217
20141031,Energy,220,-0.129140,-0.039761,0.000,0.263,0.505,12.777,2.20%,7.647,5.190,9.714,9.295,10.829,11.100,1.733,1.390,0.346,0.161,0.055,0.052,0.050,0.398,0.023,0.107,0.244,0.060,0.073,0.037,0.128,0.078,0.039,0.364,0.613,0.356,0.379,0.049,0.420,-0.322,0.827,0.178,0.103,0.161,0.013,0.940,0.229,1.640,0.467,0.068,0.064,0.503,0.753,1.148,0.543,0.287,0.449,1.690,2.436,46.660,0.370,1.416,1.187,0.350,14.998,4.833,5.894,0.862,0.459,5.269,0.096,0.000,0.000,0.000,-0.024,0.918
20141031,Financials,700,0.047371,0.028498,0.292,0.778,0.844,20.039,2.09%,10.696,9.310,15.324,15.302,14.835,14.940,2.703,1.231,0.299,0.041,0.084,0.082,0.000,0.806,0.147,0.367,0.412,0.178,0.373,0.214,0.023,0.102,0.084,0.279,0.707,0.276,0.435,0.000,0.239,0.921,0.526,0.020,0.066,0.198,0.164,0.773,0.473,3.209,0.399,0.053,0.047,0.064,57.242,7.204,0.878,0.087,0.875,4.662,6.395,203.070,1.001,2.104,1.887,0.050,1.295,0.010,0.082,0.485,0.335,2.997,0.006,0.000,0.007,0.310,0.558,1.622
20141031,Health Care,614,0.051477,0.059415,0.000,-0.014,0.267,-4.925,1.68%,-3.715,-3.548,-5.329,-5.372,-4.871,-4.881,4.900,3.633,0.303,0.171,-0.064,-0.198,-0.095,0.359,-0.114,-0.073,-0.046,-0.241,-0.252,-0.135,-0.151,-0.039,-0.188,0.072,0.856,0.074,0.124,0.019,0.109,0.755,-0.465,-0.144,1.159,-0.077,0.137,-0.717,0.557,0.000,0.066,0.083,0.070,0.154,7.158,0.448,0.362,0.097,0.188,-3.691,-2.031,91.832,2.802,3.829,3.427,0.534,3.287,8.545,6.337,0.952,0.734,1.258,0.054,0.109,0.000,0.000,-0.175,1.662
20141031,Industrials,495,0.042860,0.039611,0.120,0.941,0.459,24.383,1.43%,10.563,12.043,18.770,18.750,18.600,18.848,1.051,2.142,0.336,0.273,0.099,0.099,0.075,0.295,0.039,0.072,0.107,0.129,0.192,0.056,0.121,0.120,0.089,0.254,0.743,0.254,0.324,0.239,0.388,0.622,0.381,0.145,0.146,0.073,0.088,0.575,0.470,1.415,0.298,0.056,0.049,0.320,3.029,1.046,0.530,0.205,0.389,4.759,7.500,74.962,0.362,2.033,1.483,1.024,5.260,9.889,6.236,2.178,1.587,4.663,0.042,0.000,0.000,0.000,0.665,1.615
20141031,Information Technology,660,0.014159,0.020184,0.000,0.317,0.371,15.730,1.80%,11.369,12.309,10.328,9.868,13.526,13.742,2.060,2.649,0.266,0.376,0.020,0.016,0.002,0.497,0.009,0.032,0.081,0.044,0.071,0.015,0.077,0.053,0.016,0.026,0.940,0.033,0.099,0.042,0.232,0.754,0.300,0.160,0.762,0.057,0.129,0.293,0.718,0.030,0.024,0.067,0.054,0.063,5.128,0.579,0.384,0.063,0.188,2.211,4.280,64.491,1.241,2.404,2.153,0.775,4.674,7.674,5.927,1.283,1.091,2.341,0.069,0.117,0.000,0.000,-0.043,1.231
20141031,Materials,177,-0.000002,-0.009357,0.243,1.063,0.486,18.521,1.73%,9.645,10.370,18.097,17.734,17.040,17.121,1.125,2.088,0.293,0.204,0.091,0.091,0.073,0.239,0.036,0.074,0.121,0.100,0.125,0.051,0.113,0.103,0.084,0.360,0.622,0.354,0.371,0.325,0.327,0.494,0.431,0.132,0.147,0.087,0.040,0.686,0.298,2.018,0.512,0.060,0.054,0.454,1.470,1.126,0.537,0.263,0.437,3.814,5.093,76.858,0.437,2.483,1.453,0.838,5.705,8.892,7.089,1.848,1.256,3.989,0.039,0.002,0.000,0.000,0.396,1.737
20141031,Telecommunication Services,43,0.042045,0.006387,0.207,0.384,0.431,19.344,3.85%,8.288,5.717,13.571,12.657,15.700,15.178,1.686,2.074,0.350,0.281,0.045,0.045,0.051,0.575,0.024,0.084,0.250,0.073,0.098,0.033,0.133,0.060,0.045,0.507,0.493,0.507,0.507,0.017,0.278,0.177,0.580,0.120,0.155,0.215,0.036,0.831,0.201,3.186,0.829,0.068,0.065,0.539,1.729,1.483,0.680,0.384,0.532,1.278,1.502,22.773,0.634,1.421,1.411,0.505,22.294,6.676,9.258,1.734,0.667,4.902,0.086,0.000,0.011,0.000,-0.499,1.044
20141031,Utilities,89,0.087830,0.083679,0.619,1.953,0.778,23.171,3.33%,9.594,7.681,18.942,18.834,18.283,18.358,1.746,1.331,0.338,0.086,0.095,0.095,0.063,0.275,0.081,0.173,0.273,0.070,0.081,0.125,0.086,0.089,0.065,0.488,0.504,0.483,0.549,0.168,0.352,0.048,0.662,0.100,0.017,0.198,0.098,0.801,0.159,3.825,0.646,0.057,0.050,0.441,0.946,2.263,0.689,0.338,0.545,2.715,3.246,31.161,0.094,0.983,0.812,0.305,13.003,8.169,8.667,1.012,0.532,8.069,0.045,0.000,0.000,0.000,2.160,3.499
20141130,Consumer Discretionary,539,0.025405,0.054747,0.069,0.745,0.440,19.600,1.77%,10.525,10.970,18.654,18.454,18.553,18.782,1.049,2.379,0.348,0.396,0.110,0.108,0.077,0.344,0.039,0.078,0.109,0.136,0.200,0.058,0.127,0.124,0.097,0.292,0.688,0.285,0.338,0.232,0.222,0.550,0.419,0.155,0.171,0.078,0.056,0.649,0.496,1.470,0.361,0.063,0.055,0.323,2.535,1.068,0.547,0.218,0.427,3.931,5.528,60.271,0.448,1.761,1.145,1.221,5.597,9.644,14.420,2.715,1.858,5.705,0.048,0.000,0.012,0.000,0.326,1.558
20141130,Consumer Staples,147,0.018255,0.058512,0.304,1.378,0.352,21.718,2.09%,11.405,11.800,20.296,19.683,19.009,19.634,1.103,2.841,0.331,0.432,0.107,0.107,0.080,0.356,0.035,0.071,0.102,0.151,0.245,0.052,0.132,0.128,0.099,0.300,0.683,0.297,0.391,0.362,0.262,0.610,0.444,0.169,0.142,0.070,0.092,0.649,0.451,1.768,0.349,0.052,0.046,0.385,2.646,1.069,0.541,0.252,0.424,6.202,8.327,58.032,0.383,1.757,1.024,1.346,5.687,10.034,11.531,3.170,2.027,6.965,0.038,0.000,0.007,0.000,0.818,2.339
20141130,Energy,217,-0.157154,-0.090505,0.005,0.255,0.630,10.264,2.26%,7.256,4.315,9.475,8.483,10.169,10.702,1.331,1.155,0.345,0.170,0.056,0.060,0.057,0.422,0.028,0.110,0.247,0.064,0.077,0.058,0.135,0.076,0.050,0.360,0.604,0.353,0.387,0.050,0.419,-0.348,0.818,0.178,0.102,0.162,0.010,0.978,0.239,1.647,0.471,0.068,0.066,0.522,0.738,1.167,0.541,0.281,0.446,2.074,2.661,47.452,0.360,1.411,1.158,0.351,16.225,4.746,5.820,0.884,0.465,5.539,0.091,0.000,0.000,0.000,-0.014,0.851
20141130,Financials,699,-0.000933,0.016504,0.294,0.767,0.883,19.173,2.13%,10.665,9.579,15.100,15.029,14.668,14.851,2.644,1.175,0.297,0.041,0.084,0.083,0.000,0.812,0.152,0.375,0.415,0.161,0.359,0.220,0.023,0.103,0.084,0.288,0.701,0.284,0.433,0.000,0.228,0.913,0.524,0.020,0.066,0.201,0.162,0.735,0.481,3.257,0.418,0.054,0.048,0.066,57.948,7.160,0.877,0.087,0.875,4.859,6.288,217.513,0.959,2.062,1.899,0.050,1.294,0.011,0.082,0.479,0.333,3.115,0.004,0.000,0.007,0.309,0.463,1.623
20141130,Health Care,612,0.007192,0.029430,0.000,-0.014,0.282,-4.336,1.55%,-3.557,-3.253,-4.688,-4.688,-4.520,-4.457,4.766,3.610,0.306,0.176,-0.086,-0.186,-0.083,0.376,-0.102,-0.046,-0.001,-0.207,-0.250,-0.103,-0.115,-0.073,-0.184,0.079,0.850,0.082,0.128,0.018,0.108,0.748,-0.487,-0.132,1.248,-0.059,0.116,-0.609,0.557,0.000,0.069,0.083,0.068,0.178,7.086,0.456,0.362,0.102,0.183,-2.086,-1.460,92.324,2.800,3.939,3.543,0.544,3.240,8.637,6.324,0.967,0.710,1.241,0.057,0.107,0.000,0.000,-0.174,1.588
20141130,Industrials,496,-0.008546,0.028339,0.129,1.053,0.483,23.520,1.49%,10.389,11.748,18.626,18.533,18.010,18.452,1.004,2.017,0.336,0.274,0.100,0.100,0.077,0.299,0.038,0.072,0.108,0.129,0.194,0.058,0.123,0.120,0.091,0.257,0.738,0.257,0.313,0.246,0.395,0.585,0.359,0.144,0.141,0.075,0.084,0.580,0.466,1.466,0.307,0.055,0.048,0.326,3.119,1.076,0.532,0.203,0.386,4.878,7.891,74.006,0.347,2.065,1.492,1.017,5.135,9.958,6.254,2.168,1.575,4.686,0.039,0.000,0.000,0.000,0.598,1.672
20141130,Information Technology,660,0.020859,0.049677,0.000,0.433,0.381,16.258,1.76%,11.058,12.839,10.837,10.976,13.806,13.964,2.110,2.649,0.261,0.372,0.022,0.018,0.002,0.495,0.009,0.037,0.082,0.048,0.076,0.014,0.077,0.054,0.018,0.034,0.937,0.042,0.113,0.045,0.231,0.744,0.291,0.157,0.736,0.056,0.136,0.304,0.717,0.033,0.034,0.065,0.054,0.061,5.309,0.610,0.393,0.072,0.193,2.306,4.556,65.356,1.238,2.397,2.100,0.782,4.696,7.739,5.938,1.283,1.100,2.374,0.067,0.113,0.000,0.000,-0.057,1.311
20141130,Materials,177,-0.008074,0.016022,0.241,0.814,0.486,18.496,1.73%,9.471,10.392,17.250,16.863,17.081,17.213,1.072,2.150,0.293,0.215,0.091,0.092,0.073,0.240,0.036,0.076,0.123,0.097,0.131,0.050,0.118,0.103,0.083,0.361,0.622,0.354,0.383,0.333,0.328,0.457,0.428,0.131,0.147,0.086,0.044,0.664,0.304,1.951,0.510,0.059,0.053,0.456,1.423,1.176,0.551,0.265,0.443,3.548,5.290,77.056,0.438,2.484,1.473,0.846,5.682,9.157,7.176,1.892,1.231,3.928,0.035,0.002,0.000,0.000,0.249,1.558
20141130,Telecommunication Services,41,0.004243,0.007096,0.313,0.260,0.505,20.304,3.76%,8.374,5.476,14.254,14.254,11.002,11.057,1.680,2.107,0.332,0.274,0.047,0.047,0.058,0.535,0.022,0.081,0.240,0.064,0.077,0.036,0.131,0.059,0.030,0.499,0.501,0.499,0.499,0.017,0.310,0.315,0.628,0.120,0.138,0.189,0.032,0.899,0.185,3.068,0.741,0.067,0.064,0.529,1.774,1.325,0.672,0.383,0.519,1.287,1.247,21.768,0.700,1.398,1.349,0.514,23.149,6.852,9.329,1.409,0.695,5.660,0.082,0.000,0.011,0.000,-0.267,1.015
20141130,Utilities,89,-0.004948,0.008145,0.603,1.891,0.853,22.847,3.39%,9.656,7.513,18.854,18.722,18.027,18.031,1.742,1.270,0.338,0.086,0.098,0.098,0.063,0.279,0.085,0.167,0.273,0.070,0.080,0.128,0.087,0.089,0.067,0.493,0.504,0.488,0.556,0.173,0.342,-0.005,0.694,0.100,0.015,0.195,0.098,0.823,0.158,3.785,0.659,0.056,0.050,0.452,0.949,2.246,0.689,0.341,0.546,2.775,3.467,28.954,0.091,0.971,0.762,0.303,12.787,8.234,8.722,1.017,0.513,8.666,0.044,0.000,0.000,0.000,1.685,3.515
20141231,Consumer Discretionary,539,0.007331,0.005163,0.064,0.760,0.442,20.217,1.75%,10.498,11.186,18.496,18.416,19.047,19.136,1.060,2.384,0.348,0.399,0.109,0.105,0.076,0.343,0.039,0.076,0.108,0.132,0.192,0.057,0.127,0.120,0.097,0.292,0.682,0.284,0.341,0.231,0.220,0.568,0.424,0.155,0.172,0.078,0.055,0.637,0.496,1.470,0.366,0.063,0.055,0.325,2.558,1.075,0.549,0.216,0.434,3.881,5.446,61.208,0.454,1.744,1.144,1.217,5.607,9.641,14.951,2.734,1.845,5.721,0.049,0.000,0.013,0.000,0.317,1.516
20141231,Consumer Staples,148,0.026545,-0.007264,0.305,1.506,0.348,21.478,2.07%,11.211,12.567,21.084,20.450,19.803,19.938,1.095,2.893,0.331,0.433,0.110,0.107,0.079,0.354,0.036,0.072,0.103,0.150,0.240,0.053,0.132,0.128,0.099,0.306,0.680,0.304,0.391,0.363,0.264,0.606,0.438,0.169,0.137,0.069,0.092,0.639,0.450,1.739,0.349,0.052,0.045,0.379,2.710,1.067,0.545,0.256,0.442,5.970,8.449,58.150,0.346,1.706,1.014,1.353,5.751,10.034,11.444,3.214,2.035,7.185,0.038,0.000,0.007,0.000,1.135,2.199
20141231,Energy,218,-0.083713,-0.002245,0.014,0.220,0.626,10.061,2.32%,7.260,4.181,9.988,9.017,10.042,10.161,1.178,1.103,0.345,0.171,0.056,0.060,0.060,0.412,0.033,0.110,0.249,0.065,0.078,0.063,0.135,0.082,0.054,0.364,0.600,0.356,0.388,0.052,0.417,-0.304,0.822,0.171,0.106,0.172,0.011,0.981,0.236,1.659,0.479,0.068,0.066,0.522,0.752,1.186,0.545,0.279,0.446,2.189,2.683,47.959,0.365,1.440,1.165,0.355,15.557,4.787,5.860,0.903,0.470,5.469,0.090,0.000,0.000,0.000,-0.019,0.798
20141231,Financials,705,0.028612,0.019671,0.293,0.787,0.883,19.966,2.10%,10.599,9.907,15.723,15.663,15.051,15.272,2.739,1.214,0.297,0.041,0.084,0.083,0.000,0.811,0.152,0.376,0.416,0.161,0.359,0.220,0.023,0.104,0.084,0.289,0.699,0.286,0.433,0.000,0.228,0.913,0.524,0.020,0.067,0.200,0.160,0.735,0.481,3.247,0.420,0.054,0.048,0.066,58.042,7.175,0.877,0.087,0.875,4.859,6.260,217.513,0.959,2.062,1.866,0.050,1.264,0.011,0.082,0.479,0.333,3.115,0.004,0.000,0.007,0.308,0.486,1.636
20141231,Health Care,620,0.053080,-0.004474,0.000,-0.015,0.282,-4.752,1.66%,-3.543,-3.280,-5.210,-5.315,-4.733,-4.645,4.955,3.730,0.307,0.171,-0.066,-0.193,-0.085,0.366,-0.111,-0.048,-0.007,-0.219,-0.263,-0.112,-0.135,-0.044,-0.181,0.078,0.841,0.082,0.129,0.017,0.105,0.746,-0.506,-0.144,1.259,-0.061,0.116,-0.681,0.556,0.000,0.069,0.082,0.068,0.178,7.035,0.459,0.366,0.100,0.186,-2.361,-1.749,91.857,2.817,3.939,3.526,0.545,3.288,8.437,6.326,0.967,0.709,1.228,0.056,0.107,0.000,0.000,-0.177,1.621
20141231,Industrials,495,0.021621,0.001935,0.129,1.075,0.482,23.600,1.46%,10.434,12.079,18.691,18.618,18.228,18.623,1.016,2.075,0.336,0.273,0.101,0.101,0.076,0.298,0.037,0.072,0.108,0.130,0.194,0.056,0.123,0.120,0.093,0.254,0.741,0.253,0.304,0.243,0.394,0.585,0.359,0.144,0.140,0.075,0.082,0.587,0.468,1.453,0.299,0.055,0.048,0.328,3.107,1.059,0.530,0.202,0.382,4.966,7.859,74.291,0.352,2.068,1.483,1.016,5.141,9.988,6.254,2.171,1.573,4.725,0.039,0.000,0.000,0.000,0.608,1.656
20141231,Information Technology,653,0.021613,-0.011842,0.000,0.454,0.382,16.056,1.70%,11.061,12.939,11.213,11.196,14.312,14.689,2.111,2.691,0.261,0.373,0.024,0.021,0.004,0.495,0.010,0.038,0.084,0.050,0.080,0.015,0.079,0.056,0.021,0.035,0.937,0.043,0.113,0.043,0.237,0.746,0.295,0.160,0.735,0.058,0.138,0.308,0.728,0.038,0.034,0.063,0.052,0.064,5.290,0.614,0.394,0.075,0.194,2.365,4.704,65.385,1.228,2.378,2.089,0.783,4.696,7.688,5.973,1.303,1.107,2.377,0.066,0.114,0.000,0.000,-0.044,1.367
20141231,Materials,175,0.002748,-0.002809,0.242,0.874,0.490,19.086,1.70%,9.471,10.488,16.988,16.985,16.988,17.154,1.099,2.141,0.293,0.215,0.089,0.091,0.073,0.239,0.036,0.075,0.122,0.096,0.131,0.049,0.118,0.103,0.083,0.361,0.622,0.352,0.379,0.331,0.331,0.455,0.424,0.131,0.147,0.085,0.046,0.654,0.306,1.963,0.509,0.059,0.053,0.445,1.427,1.174,0.540,0.265,0.442,3.548,5.290,77.683,0.438,2.484,1.473,0.855,5.638,9.157,7.072,1.858,1.259,3.917,0.036,0.002,0.000,0.000,0.251,1.623
20141231,Telecommunication Services,42,0.000491,-0.062020,0.276,0.196,0.500,17.317,3.52%,8.433,5.466,11.038,11.038,10.262,10.357,1.713,2.060,0.332,0.272,0.046,0.046,0.054,0.553,0.023,0.068,0.244,0.062,0.070,0.039,0.129,0.058,0.029,0.501,0.499,0.501,0.503,0.015,0.308,0.323,0.649,0.120,0.137,0.180,0.030,0.960,0.182,3.304,0.804,0.066,0.064,0.551,1.774,1.380,0.675,0.388,0.535,1.274,1.237,21.768,0.692,1.408,1.373,0.511,23.149,7.171,9.336,1.431,0.677,5.724,0.080,0.000,0.010,0.000,-0.369,0.836
