,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
983,20070831,Financials,883,0.016084,0.016882,0.312,1.132,0.636,16.901,2.58,12.741,11.063,14.663,14.628,14.438,14.761,1.886,1.453,0.324,0.043,0.104,0.104,0,0.519,0.114,0.252,0.276,0.209,0.329,0.169,0.024,0.093,0.103,0.388,0.632,0.397,0.612,0,0.273,0.844,0.542,0.015,0.049,0.146,0.241,0.635,0.531,4.665,0.631,0.079,0.065,0.093,55.638,8.681,0.896,0.119,0.895,5.098,6.909,191.629,1.138,2.285,2.027,0.077,9.992,0.05,0.111,0.86,0.479,2.983,0.003,0,0.007,0.203,0.378,1.436
993,20070930,Financials,883,0.006934,0.019366,0.31,1.126,0.635,16.799,2.61,12.693,10.973,14.353,14.287,14.253,14.509,1.875,1.452,0.324,0.043,0.104,0.104,0,0.52,0.114,0.252,0.277,0.209,0.329,0.169,0.024,0.093,0.103,0.388,0.636,0.397,0.611,0,0.273,0.843,0.542,0.015,0.049,0.146,0.24,0.545,0.531,4.661,0.629,0.079,0.065,0.092,55.773,8.665,0.896,0.119,0.895,5.042,6.817,199.119,1.138,2.156,2.027,0.077,9.942,0.05,0.111,0.86,0.48,2.983,0.003,0,0.007,0.203,0.345,1.435
1003,20071031,Financials,879,-0.031371,-0.011325,0.31,1.096,0.64,16.348,2.74,12.687,10.602,14.014,13.978,13.816,14.133,1.801,1.403,0.324,0.043,0.105,0.105,0,0.52,0.115,0.252,0.277,0.209,0.353,0.169,0.024,0.093,0.104,0.388,0.637,0.396,0.61,0,0.273,0.843,0.542,0.015,0.05,0.147,0.24,0.545,0.531,4.634,0.627,0.079,0.065,0.092,55.773,8.632,0.896,0.12,0.895,5.042,6.817,191.629,1.112,2.054,1.942,0.077,9.942,0.05,0.111,0.858,0.48,2.983,0.003,0,0.007,0.202,0.282,1.392
1013,20071130,Financials,874,-0.059213,-0.06493,0.326,1.123,0.706,15.219,2.86,12.66,9.504,13.527,13.452,13.443,13.619,1.676,1.3,0.323,0.042,0.098,0.097,0,0.511,0.11,0.246,0.269,0.24,0.363,0.159,0.023,0.09,0.097,0.385,0.639,0.392,0.609,0,0.25,0.849,0.527,0.015,0.048,0.143,0.242,0.543,0.552,4.84,0.607,0.081,0.065,0.092,55.309,8.538,0.894,0.119,0.894,4.646,6.32,203.063,1.082,2.156,2.156,0.077,10.132,0.051,0.111,0.847,0.477,3.139,0.004,0,0.007,0.202,0.132,1.322
1023,20071231,Financials,873,-0.035331,-0.044898,0.326,1.078,0.702,14.489,2.99,12.635,9.074,13.09,12.934,12.922,13.058,1.591,1.251,0.323,0.042,0.098,0.098,0,0.511,0.11,0.246,0.269,0.18,0.359,0.159,0.023,0.09,0.098,0.381,0.639,0.392,0.61,0,0.25,0.849,0.475,0.015,0.048,0.143,0.241,0.562,0.534,4.857,0.604,0.081,0.065,0.092,55.144,8.538,0.895,0.12,0.894,4.594,6.314,176.684,1.072,2.052,2.024,0.077,10.118,0.051,0.111,0.845,0.479,3.139,0.004,0,0.007,0.202,-0.054,1.258
1033,20080131,Financials,874,0.005233,-0.006922,0.326,1.027,0.701,14.697,3.03,12.601,9.009,13.007,12.949,12.941,13.088,1.58,1.252,0.323,0.042,0.097,0.097,0,0.511,0.11,0.246,0.269,0.24,0.363,0.158,0.023,0.09,0.097,0.382,0.639,0.392,0.609,0,0.263,0.849,0.475,0.015,0.049,0.142,0.24,0.596,0.534,4.82,0.607,0.081,0.065,0.093,54.829,8.509,0.894,0.119,0.893,4.646,6.32,174.679,1.072,2.056,2.056,0.077,10.118,0.051,0.111,0.844,0.476,3.139,0.004,0,0.007,0.202,-0.059,1.226
1043,20080229,Financials,871,-0.052788,-0.100654,0.354,0.992,0.808,13.68,3.15,13.277,8.622,12.918,12.899,12.634,12.861,1.451,1.163,0.317,0.039,0.085,0.085,0,0.487,0.099,0.231,0.257,0.184,0.317,0.144,0.022,0.077,0.084,0.371,0.626,0.371,0.685,0,0.248,0.855,0.385,0.014,0.044,0.13,0.369,0.374,0.536,5.911,0.582,0.082,0.064,0.086,54.362,8.549,0.895,0.138,0.894,3.504,5.344,215.315,0.959,1.926,1.689,0.077,9.997,0.053,0.111,0.822,0.458,2.498,0.004,0,0.006,0.197,0.145,1.279
1053,20080331,Financials,871,-0.013218,-0.028919,0.347,1.026,0.809,13.973,3.12,13.197,8.587,13.242,13.242,12.977,13.181,1.462,1.154,0.316,0.039,0.085,0.085,0,0.487,0.099,0.231,0.257,0.173,0.317,0.144,0.022,0.077,0.084,0.37,0.629,0.37,0.685,0,0.25,0.855,0.348,0.014,0.045,0.13,0.37,0.362,0.536,5.869,0.577,0.082,0.064,0.086,54.362,8.491,0.894,0.138,0.894,3.504,5.156,208.399,0.959,1.814,1.665,0.078,9.969,0.053,0.111,0.821,0.454,2.421,0.004,0,0.006,0.197,0.018,1.271
1063,20080430,Financials,865,-0.00698,0.051719,0.346,0.985,0.81,13.762,3.15,13.188,8.539,13.066,13.049,12.777,13.009,1.403,1.147,0.317,0.039,0.085,0.085,0,0.488,0.099,0.231,0.257,0.173,0.246,0.144,0.022,0.077,0.084,0.37,0.629,0.37,0.687,0,0.25,0.854,0.316,0.014,0.045,0.13,0.37,0.362,0.551,5.882,0.577,0.082,0.064,0.086,54.503,8.536,0.895,0.139,0.894,3.569,5.255,208.153,0.889,1.689,1.636,0.078,10.007,0.053,0.111,0.822,0.456,2.356,0.004,0,0.006,0.197,-0.028,1.264
1073,20080531,Financials,865,-0.01424,-0.047961,0.37,1.001,0.863,13.646,3.21,13.109,8.45,12.665,12.669,12.8,12.821,1.39,1.115,0.316,0.039,0.081,0.082,0,0.482,0.094,0.225,0.248,0.154,0.2,0.135,0.021,0.077,0.081,0.409,0.613,0.422,0.659,0,0.303,0.861,0.242,0.014,0.045,0.123,0.245,0.374,0.571,5.616,0.689,0.077,0.063,0.102,54.186,8.56,0.895,0.135,0.894,3.167,4.345,210.684,0.88,1.71,1.664,0.075,9.805,0.055,0.109,0.831,0.455,2.715,0.004,0,0.006,0.197,-0.198,1.243
1083,20080630,Financials,858,-0.144055,-0.174456,0.368,0.833,0.869,11.571,3.66,13.123,7.154,10.874,10.886,10.937,11.03,1.193,0.967,0.317,0.039,0.081,0.081,0,0.482,0.094,0.225,0.248,0.157,0.255,0.133,0.021,0.077,0.081,0.405,0.617,0.419,0.658,0,0.303,0.861,0.258,0.013,0.046,0.123,0.247,0.383,0.59,5.579,0.678,0.077,0.063,0.101,54.255,8.545,0.895,0.134,0.894,3.144,4.354,211.471,0.88,1.808,1.664,0.075,9.915,0.055,0.109,0.831,0.455,2.839,0.004,0,0.006,0.197,-0.163,1.031
1093,20080731,Financials,851,0.041386,0.06704,0.363,0.906,0.867,12.392,3.38,13.195,7.447,11.343,11.356,11.391,11.565,1.233,0.979,0.317,0.039,0.081,0.081,0,0.482,0.094,0.226,0.249,0.159,0.275,0.135,0.021,0.077,0.081,0.404,0.618,0.418,0.657,0,0.309,0.862,0.25,0.014,0.045,0.123,0.249,0.384,0.581,5.574,0.675,0.077,0.062,0.101,54.186,8.515,0.895,0.134,0.893,3.25,4.575,211.471,0.869,1.759,1.604,0.075,9.999,0.054,0.109,0.831,0.458,2.63,0.004,0,0.006,0.197,-0.178,1.125
1103,20080831,Financials,850,0.035216,0.000743,0.399,1.026,1.011,12.776,3.25,13.187,7.305,12.462,12.449,12.445,12.523,1.311,1.036,0.318,0.037,0.068,0.069,0,0.473,0.083,0.213,0.238,0.152,0.165,0.12,0.019,0.069,0.067,0.413,0.607,0.429,0.68,0,0.27,0.865,0.291,0.014,0.044,0.115,0.246,0.408,0.508,5.863,0.704,0.075,0.062,0.109,54.439,8.598,0.896,0.141,0.894,3.081,4.81,227.537,0.881,1.886,1.792,0.072,9.601,0.053,0.105,0.813,0.427,2.978,0.006,0,0.006,0.197,-0.197,1.315
1113,20080930,Financials,845,-0.017329,-0.021815,0.401,1.034,1.01,12.44,3.12,13.198,7.221,12.302,12.245,12.348,12.701,1.287,1.011,0.318,0.037,0.069,0.069,0,0.473,0.083,0.213,0.239,0.152,0.165,0.12,0.02,0.069,0.068,0.413,0.607,0.429,0.681,0,0.274,0.864,0.291,0.014,0.044,0.115,0.248,0.414,0.51,5.877,0.704,0.076,0.062,0.109,54.408,8.598,0.896,0.141,0.894,2.953,4.806,224.639,0.869,1.899,1.874,0.072,9.616,0.053,0.105,0.813,0.427,2.722,0.006,0,0.006,0.198,-0.206,1.329
1123,20081031,Financials,841,-0.146016,-0.196514,0.397,0.836,1.012,10.909,3.61,13.198,6.424,10.815,10.804,10.927,11.097,1.09,0.877,0.318,0.037,0.069,0.069,0,0.475,0.083,0.213,0.239,0.143,0.16,0.12,0.019,0.069,0.068,0.413,0.607,0.43,0.681,0,0.239,0.864,0.329,0.014,0.044,0.115,0.248,0.458,0.502,5.888,0.704,0.076,0.062,0.109,54.408,8.601,0.896,0.141,0.894,3.007,4.698,226.81,0.893,2.196,1.899,0.072,9.601,0.053,0.104,0.812,0.427,2.716,0.006,0,0.006,0.198,-0.173,1.148
1133,20081130,Financials,837,-0.123823,-0.151261,0.415,0.725,0.948,9.869,3.92,13.38,5.336,9.74,9.771,9.761,9.832,1.014,0.805,0.317,0.034,0.043,0.044,0,0.458,0.063,0.192,0.213,0.134,0.189,0.092,0.017,0.055,0.044,0.425,0.593,0.442,0.71,0,0.225,0.865,0.245,0.013,0.045,0.1,0.243,0.478,0.465,6.115,0.738,0.072,0.062,0.112,54.238,8.75,0.897,0.149,0.896,2.078,3.161,209.067,0.826,2.113,1.922,0.069,9.076,0.054,0.1,0.774,0.402,2.86,0.008,0,0.006,0.198,-0.213,1.039
1143,20081231,Financials,835,-9.80E-05,-0.007594,0.415,0.8,0.946,9.816,3.84,13.46,5.241,9.775,9.775,9.91,10.032,0.998,0.81,0.316,0.035,0.043,0.044,0,0.458,0.063,0.192,0.213,0.136,0.182,0.092,0.017,0.055,0.044,0.424,0.595,0.432,0.708,0,0.224,0.865,0.261,0.013,0.045,0.1,0.244,0.48,0.467,6.103,0.732,0.073,0.062,0.111,54.238,8.74,0.897,0.149,0.896,2.084,3.242,209.067,0.8,2.104,1.899,0.069,9.219,0.054,0.1,0.774,0.403,2.864,0.008,0,0.006,0.198,-0.204,1.06
1153,20090131,Financials,829,-0.125158,-0.228808,0.415,0.615,0.954,8.219,4.41,13.58,4.462,8.416,8.356,8.585,8.667,0.857,0.699,0.316,0.035,0.045,0.045,0,0.458,0.064,0.192,0.213,0.136,0.236,0.093,0.017,0.056,0.046,0.423,0.598,0.427,0.703,0,0.223,0.864,0.261,0.014,0.045,0.1,0.244,0.48,0.467,6.126,0.723,0.072,0.062,0.11,54.137,8.728,0.897,0.148,0.896,2.131,3.264,208.972,0.853,2.104,1.899,0.069,9.374,0.054,0.1,0.774,0.405,2.882,0.008,0,0.006,0.198,-0.154,0.843
1163,20090228,Financials,821,-0.143516,-0.159701,0.466,0.608,1.187,7.791,4.62,12.66,3.932,7.115,7.09,7.367,7.447,0.783,0.619,0.301,0.03,0.026,0.025,0,0.421,0.036,0.156,0.186,0.136,0.275,0.051,0.014,0.042,0.027,0.418,0.552,0.416,0.714,0,0.208,0.885,0.307,0.014,0.046,0.075,0.327,0.504,0.527,5.707,0.74,0.073,0.06,0.1,55.234,8.609,0.897,0.149,0.895,1.053,2.18,244.17,0.908,1.948,1.56,0.067,8.143,0.058,0.097,0.73,0.382,3.208,0.011,0,0.007,0.22,-0.058,0.759
1173,20090331,Financials,818,0.137749,0.166081,0.466,0.675,1.182,8.196,4.12,12.613,4.187,7.664,7.664,7.979,8.049,0.849,0.666,0.301,0.03,0.027,0.026,0,0.422,0.038,0.157,0.186,0.135,0.232,0.052,0.014,0.043,0.027,0.416,0.552,0.415,0.713,0,0.211,0.886,0.292,0.014,0.046,0.075,0.324,0.465,0.537,5.691,0.741,0.073,0.06,0.101,55.395,8.596,0.897,0.15,0.895,1.058,2.225,242.254,0.921,1.889,1.541,0.067,8.143,0.058,0.097,0.73,0.381,3.246,0.011,0,0.007,0.22,-0.077,0.898
1183,20090430,Financials,814,0.152524,0.174839,0.463,0.731,1.187,9.046,3.49,12.613,4.646,8.515,8.49,8.741,8.828,0.935,0.742,0.301,0.03,0.027,0.026,0,0.422,0.038,0.158,0.186,0.135,0.232,0.052,0.014,0.043,0.027,0.413,0.552,0.413,0.712,0,0.211,0.885,0.292,0.014,0.046,0.075,0.325,0.465,0.537,5.719,0.733,0.073,0.06,0.101,54.922,8.586,0.896,0.15,0.895,1.048,2.09,240.427,0.896,1.889,1.541,0.067,8.153,0.058,0.097,0.73,0.381,3.155,0.011,0,0.007,0.22,-0.119,0.984
1193,20090531,Financials,811,0.069884,0.099971,0.522,0.479,1.471,9.203,3.14,12.053,4.967,7.608,7.647,8.539,8.583,0.961,0.774,0.301,0.029,0.019,0.019,0,0.412,0.028,0.146,0.172,0.112,0.159,0.037,0.013,0.036,0.019,0.442,0.563,0.452,0.706,0,0.23,0.882,0.345,0.014,0.048,0.065,0.227,0.477,0.525,5.08,0.79,0.068,0.057,0.114,55.319,8.751,0.897,0.148,0.896,0.887,1.894,264.03,0.792,1.726,1.511,0.063,6.937,0.061,0.093,0.71,0.369,2.905,0.012,0,0.007,0.22,-0.153,0.848
1203,20090630,Financials,811,-0.012174,-0.016355,0.524,0.534,1.458,9.379,3.11,12.138,4.941,7.691,7.691,8.683,8.714,0.962,0.794,0.301,0.03,0.019,0.02,0,0.413,0.028,0.146,0.172,0.111,0.159,0.037,0.013,0.037,0.019,0.44,0.563,0.449,0.706,0,0.236,0.878,0.344,0.014,0.048,0.065,0.229,0.434,0.517,5.138,0.787,0.068,0.057,0.113,55.035,8.751,0.897,0.146,0.896,0.887,1.643,262.436,0.834,1.751,1.519,0.063,6.953,0.06,0.093,0.71,0.369,2.928,0.012,0,0.007,0.22,-0.144,0.862
1213,20090731,Financials,808,0.048327,0.08486,0.524,0.558,1.455,9.755,2.81,12.175,5.174,7.78,7.815,9.409,9.481,1.018,0.846,0.301,0.03,0.019,0.02,0,0.413,0.028,0.147,0.173,0.112,0.159,0.037,0.013,0.037,0.02,0.44,0.564,0.448,0.704,0,0.236,0.879,0.345,0.014,0.048,0.065,0.228,0.477,0.508,5.139,0.787,0.068,0.057,0.114,54.913,8.751,0.896,0.147,0.895,0.889,1.622,262.232,0.918,1.776,1.526,0.063,6.969,0.06,0.093,0.709,0.369,3.047,0.012,0,0.007,0.22,-0.153,0.929
