,public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
518,20030930,Telecommunication Services,82,0.012588,-0.040026,0.0,-0.01,0.664,-1.775,3.42,6.67,4.018,-0.48100000000000004,-0.987,0.107,-0.42200000000000004,1.25,1.5319999999999998,0.335,0.243,0.036000000000000004,0.01,0.009000000000000001,0.49,-0.006,0.062,0.239,0.067,0.08900000000000001,-0.008,0.105,0.057,0.004,0.466,0.478,0.44299999999999995,0.529,0.033,0.358,0.433,0.514,0.11699999999999999,0.13,0.094,0.114,0.701,0.28600000000000003,2.019,0.6970000000000001,0.094,0.079,0.489,1.6909999999999998,1.296,0.6409999999999999,0.366,0.5529999999999999,0.828,1.05,21.124000000000002,0.495,1.317,1.242,0.516,22.44,6.3229999999999995,7.5729999999999995,1.486,0.6890000000000001,5.223,0.106,0.0,0.001,0.0,-0.133,0.575
528,20031031,Telecommunication Services,82,0.064684,0.061395000000000005,0.0,-0.01,0.6559999999999999,-2.012,3.31,6.666,4.29,-0.353,-0.97,0.057,-0.149,1.242,1.645,0.335,0.248,0.035,0.006999999999999999,0.006999999999999999,0.486,-0.008,0.059000000000000004,0.231,0.065,0.085,-0.008,0.10400000000000001,0.055999999999999994,-0.004,0.466,0.478,0.44299999999999995,0.529,0.036000000000000004,0.358,0.446,0.511,0.115,0.13,0.09300000000000001,0.114,0.6859999999999999,0.28,1.963,0.7240000000000001,0.095,0.08,0.489,1.6909999999999998,1.349,0.647,0.366,0.5529999999999999,0.7140000000000001,1.0190000000000001,20.728,0.48200000000000004,1.304,1.2329999999999999,0.518,22.154,6.127999999999999,7.537999999999999,1.537,0.684,5.473,0.106,0.0,0.001,0.0,-0.14,0.535
538,20031130,Telecommunication Services,81,0.014872999999999999,-0.011970999999999999,0.0,-0.002,0.606,-2.074,3.42,6.736000000000001,4.308,-0.085,-0.556,0.29,-0.0,1.2109999999999999,1.7209999999999999,0.344,0.273,0.019,0.013999999999999999,0.022000000000000002,0.512,-0.006,0.066,0.235,0.061,0.094,-0.009000000000000001,0.106,0.051,-0.005,0.44799999999999995,0.494,0.414,0.508,0.032,0.33,0.45899999999999996,0.66,0.11699999999999999,0.145,0.111,0.096,0.727,0.287,1.896,0.621,0.095,0.085,0.51,1.7180000000000002,1.368,0.633,0.344,0.569,1.012,1.069,20.3,0.5329999999999999,1.365,1.32,0.521,21.916999999999998,6.182,7.607,1.4909999999999999,0.6809999999999999,5.367999999999999,0.109,0.0,0.001,0.0,-0.107,1.083
548,20031231,Telecommunication Services,82,0.020069999999999998,0.08028500000000001,0.0,-0.001,0.589,-2.16,3.21,6.797999999999999,4.405,-0.0,-0.752,2.687,0.302,1.239,1.871,0.344,0.275,0.033,0.018000000000000002,0.018000000000000002,0.505,-0.003,0.066,0.24600000000000002,0.057999999999999996,0.095,-0.004,0.10400000000000001,0.05,0.001,0.469,0.466,0.425,0.52,0.035,0.335,0.45899999999999996,0.677,0.115,0.13699999999999998,0.114,0.1,0.728,0.284,1.86,0.632,0.10099999999999999,0.086,0.52,1.646,1.4469999999999998,0.643,0.37200000000000005,0.5710000000000001,1.0090000000000001,0.92,19.679000000000002,0.521,1.34,1.25,0.527,21.303,6.675,7.644,1.506,0.696,5.542000000000001,0.11800000000000001,0.0,0.002,0.0,-0.12,0.9840000000000001
558,20040131,Telecommunication Services,82,0.11907000000000001,0.047096,0.0,-0.005,0.589,-2.378,3.18,6.797999999999999,4.691,-0.33799999999999997,-1.4980000000000002,2.673,0.385,1.361,1.9240000000000002,0.344,0.273,0.045,0.02,0.023,0.504,0.001,0.066,0.24600000000000002,0.057999999999999996,0.095,0.011000000000000001,0.10400000000000001,0.05,0.001,0.469,0.466,0.42,0.52,0.035,0.32799999999999996,0.45899999999999996,0.677,0.115,0.139,0.11900000000000001,0.1,0.728,0.284,1.86,0.632,0.098,0.085,0.52,1.646,1.4469999999999998,0.633,0.37200000000000005,0.5710000000000001,1.015,0.92,19.679000000000002,0.521,1.34,1.25,0.527,21.303,6.675,7.812,1.506,0.7120000000000001,5.542000000000001,0.11800000000000001,0.0,0.002,0.0,-0.11,0.919
568,20040229,Telecommunication Services,84,-0.012612,0.014075999999999998,0.0,0.006,0.58,-2.081,3.15,7.227,4.295,2.633,3.3480000000000003,3.702,4.442,1.2229999999999999,1.915,0.35200000000000004,0.27899999999999997,0.057,0.032,0.037000000000000005,0.514,0.017,0.059000000000000004,0.249,0.061,0.08800000000000001,0.026000000000000002,0.121,0.055999999999999994,0.026000000000000002,0.406,0.521,0.40399999999999997,0.473,0.032,0.327,0.504,0.775,0.11699999999999999,0.138,0.147,0.081,0.977,0.261,1.651,0.57,0.09300000000000001,0.086,0.525,1.56,1.024,0.6,0.32,0.52,1.249,1.196,17.428,0.624,1.335,1.224,0.556,21.42,7.367000000000001,7.871,1.48,0.721,6.752000000000001,0.111,0.0,0.005,0.0,-0.051,1.4580000000000002
578,20040331,Telecommunication Services,83,-0.05314,-0.015797,0.0,0.005,0.574,-1.796,3.21,7.267,4.503,2.7110000000000003,2.866,3.1439999999999997,3.906,1.187,1.735,0.35200000000000004,0.278,0.049,0.031,0.040999999999999995,0.514,0.01,0.06,0.251,0.061,0.086,0.024,0.12,0.054000000000000006,0.025,0.409,0.516,0.405,0.47700000000000004,0.031,0.325,0.504,0.762,0.11699999999999999,0.141,0.149,0.077,0.9790000000000001,0.261,1.9880000000000002,0.514,0.09300000000000001,0.086,0.525,1.581,0.948,0.6,0.325,0.514,1.249,1.196,18.002,0.631,1.3090000000000002,1.218,0.556,21.355999999999998,7.39,7.955,1.456,0.718,6.71,0.10800000000000001,0.0,0.005,0.0,-0.04,1.0270000000000001
588,20040430,Telecommunication Services,83,-0.060703999999999994,-0.0032619999999999997,0.0,0.005,0.5529999999999999,-1.52,3.16,7.26,4.823,2.847,2.847,3.764,2.67,1.224,1.656,0.35200000000000004,0.256,0.033,0.02,0.034,0.513,0.011000000000000001,0.057999999999999996,0.24600000000000002,0.042,0.071,0.015,0.11800000000000001,0.054000000000000006,0.023,0.409,0.516,0.405,0.47700000000000004,0.033,0.316,0.49700000000000005,0.741,0.114,0.141,0.147,0.048,0.9790000000000001,0.261,1.663,0.505,0.09300000000000001,0.087,0.525,1.53,0.948,0.6,0.325,0.514,1.26,1.2109999999999999,19.832,0.637,1.36,1.23,0.5539999999999999,21.355999999999998,7.3260000000000005,7.792999999999999,1.4169999999999998,0.706,6.417999999999999,0.10400000000000001,0.0,0.006,0.0,-0.048,1.011
598,20040531,Telecommunication Services,83,-0.010279,-0.03042,0.008,-0.006999999999999999,0.5770000000000001,-1.399,3.2,7.167000000000001,4.692,3.195,1.392,4.0280000000000005,2.398,1.16,1.6880000000000002,0.35200000000000004,0.276,0.036000000000000004,0.011000000000000001,0.035,0.523,0.005,0.06,0.237,0.051,0.071,0.002,0.127,0.06,0.006999999999999999,0.38,0.521,0.38,0.496,0.032,0.292,0.489,0.741,0.114,0.159,0.12300000000000001,0.09300000000000001,0.897,0.284,1.885,0.449,0.094,0.085,0.495,1.5630000000000002,1.024,0.6,0.354,0.501,1.249,1.3419999999999999,18.956,0.629,1.39,1.334,0.5660000000000001,21.730999999999998,6.553,8.453,1.465,0.728,6.761,0.107,0.0,0.005,0.0,-0.054000000000000006,1.1440000000000001
608,20040630,Telecommunication Services,83,-0.019523,0.028758999999999996,0.015,-0.009000000000000001,0.5770000000000001,-1.334,3.16,7.167000000000001,4.705,2.6239999999999997,0.249,4.22,2.365,1.2670000000000001,1.6469999999999998,0.35200000000000004,0.276,0.036000000000000004,0.011000000000000001,0.035,0.523,0.005,0.06,0.237,0.051,0.071,0.002,0.127,0.06,0.006999999999999999,0.38,0.521,0.38,0.496,0.032,0.292,0.462,0.6729999999999999,0.114,0.149,0.12300000000000001,0.09300000000000001,0.897,0.284,1.885,0.449,0.094,0.085,0.495,1.5630000000000002,1.024,0.6,0.354,0.501,1.249,1.3419999999999999,18.956,0.629,1.39,1.334,0.5660000000000001,21.730999999999998,6.553,8.453,1.465,0.728,6.761,0.107,0.0,0.005,0.0,-0.07,1.119
618,20040731,Telecommunication Services,83,-0.086909,0.029655,0.03,-0.015,0.583,-0.9420000000000001,3.48,7.276,4.168,0.8140000000000001,-0.431,2.502,1.973,1.102,1.49,0.35200000000000004,0.27699999999999997,0.04,0.027000000000000003,0.033,0.528,-0.002,0.06,0.237,0.051,0.071,-0.002,0.127,0.057,0.004,0.419,0.521,0.39899999999999997,0.496,0.03,0.313,0.462,0.743,0.114,0.149,0.11699999999999999,0.096,0.888,0.284,1.885,0.44299999999999995,0.094,0.085,0.489,1.496,1.162,0.6,0.354,0.501,1.0659999999999998,1.3359999999999999,16.407,0.629,1.334,1.306,0.579,21.732,6.553,8.453,1.528,0.74,7.335,0.107,0.0,0.005,0.0,-0.08800000000000001,1.003
628,20040831,Telecommunication Services,84,-0.024442,0.007529000000000001,0.003,0.055999999999999994,0.609,-0.828,3.69,7.379,4.18,-1.0,-1.3880000000000001,1.936,2.145,1.097,1.55,0.35200000000000004,0.281,0.04,0.027999999999999997,0.036000000000000004,0.522,-0.004,0.061,0.23,0.057999999999999996,0.09300000000000001,-0.003,0.11699999999999999,0.06,0.006,0.384,0.5429999999999999,0.37200000000000005,0.462,0.027999999999999997,0.314,0.44799999999999995,0.6709999999999999,0.114,0.153,0.11699999999999999,0.114,0.8909999999999999,0.271,1.83,0.414,0.095,0.083,0.47700000000000004,1.5630000000000002,1.0590000000000002,0.584,0.289,0.485,1.052,1.148,20.225,0.67,1.3519999999999999,1.308,0.6,21.864,6.891,8.406,1.5930000000000002,0.7490000000000001,5.98,0.10800000000000001,0.0,0.005,0.0,-0.109,0.94
638,20040930,Telecommunication Services,85,0.01542,0.015250999999999999,0.0,0.057,0.611,-0.8420000000000001,3.49,7.375,4.289,-1.0270000000000001,-1.242,1.2590000000000001,1.354,1.148,1.561,0.35200000000000004,0.28300000000000003,0.04,0.021,0.036000000000000004,0.522,-0.003,0.061,0.22899999999999998,0.046,0.08800000000000001,-0.0,0.11699999999999999,0.061,0.005,0.419,0.5539999999999999,0.349,0.461,0.027000000000000003,0.313,0.43799999999999994,0.657,0.114,0.153,0.11699999999999999,0.107,0.888,0.278,1.819,0.418,0.095,0.08199999999999999,0.474,1.575,1.111,0.5870000000000001,0.28600000000000003,0.48700000000000004,1.074,1.11,20.489,0.674,1.358,1.32,0.601,21.864,6.914,8.304,1.6030000000000002,0.748,5.872999999999999,0.107,0.0,0.005,0.0,-0.08199999999999999,0.7290000000000001
648,20041031,Telecommunication Services,84,0.032872000000000005,0.018213999999999998,0.004,0.04,0.609,-0.789,3.53,7.329,4.199,-0.9690000000000001,-1.072,0.787,0.787,1.064,1.5419999999999998,0.35200000000000004,0.28600000000000003,0.038,0.019,0.038,0.521,-0.003,0.061,0.22699999999999998,0.057999999999999996,0.09300000000000001,0.002,0.11699999999999999,0.064,0.006,0.387,0.5539999999999999,0.33,0.462,0.025,0.315,0.44799999999999995,0.653,0.114,0.153,0.11599999999999999,0.12300000000000001,0.82,0.282,1.8130000000000002,0.42100000000000004,0.094,0.083,0.466,1.5859999999999999,0.985,0.584,0.289,0.489,1.052,1.3459999999999999,21.61,0.67,1.357,1.295,0.6,20.526999999999997,6.891,8.406,1.6,0.7490000000000001,5.872999999999999,0.10800000000000001,0.0,0.005,0.0,-0.141,1.2819999999999998
658,20041130,Telecommunication Services,84,0.159727,0.042248,0.003,0.024,0.5820000000000001,-0.8320000000000001,3.37,7.2829999999999995,5.143,-1.7519999999999998,-1.538,3.0610000000000004,3.08,1.235,1.719,0.35200000000000004,0.293,0.019,0.008,0.038,0.52,-0.006,0.061,0.23,0.059000000000000004,0.087,-0.005,0.12,0.05,-0.013999999999999999,0.385,0.526,0.37200000000000005,0.47,0.023,0.33,0.381,0.608,0.114,0.153,0.106,0.10300000000000001,0.893,0.264,1.849,0.37,0.09,0.083,0.45399999999999996,1.5719999999999998,0.885,0.583,0.3,0.508,0.9590000000000001,1.087,21.031,0.7070000000000001,1.402,1.3159999999999998,0.598,21.232,6.642,8.408,1.453,0.777,6.816,0.102,0.0,0.005,0.0,-0.146,1.205
668,20041231,Telecommunication Services,83,0.102676,0.027908,0.003,0.027999999999999997,0.573,-1.2,3.53,7.257999999999999,5.466,-1.65,-0.37,4.904,5.0,1.337,1.952,0.35200000000000004,0.297,0.022000000000000002,0.011000000000000001,0.042,0.524,-0.006,0.065,0.231,0.07,0.09,-0.003,0.122,0.05,-0.012,0.419,0.518,0.39399999999999996,0.45799999999999996,0.022000000000000002,0.33299999999999996,0.377,0.61,0.114,0.155,0.107,0.102,0.927,0.262,1.89,0.382,0.08900000000000001,0.084,0.46,1.554,0.871,0.586,0.284,0.522,0.983,1.236,20.430999999999997,0.693,1.401,1.298,0.6,21.482,6.67,8.437999999999999,1.483,0.784,6.82,0.10300000000000001,0.0,0.005,0.0,-0.188,1.247
678,20050131,Telecommunication Services,85,-0.07779,-0.060818,0.0,0.033,0.5820000000000001,-0.774,3.47,7.232,5.087,-1.3530000000000002,-0.265,4.843999999999999,4.922,1.24,1.746,0.34299999999999997,0.303,0.037000000000000005,0.011000000000000001,0.042,0.524,-0.004,0.065,0.231,0.07,0.096,-0.001,0.125,0.05,-0.01,0.419,0.499,0.39399999999999996,0.48200000000000004,0.024,0.32799999999999996,0.39299999999999996,0.61,0.113,0.155,0.107,0.09300000000000001,0.927,0.262,1.89,0.402,0.092,0.085,0.46,1.59,0.976,0.595,0.284,0.525,1.005,1.4,21.031,0.675,1.392,1.29,0.6,21.482,6.734,8.56,1.619,0.784,6.824,0.102,0.0,0.004,0.0,-0.16899999999999998,1.304
688,20050228,Telecommunication Services,83,-0.023592,0.011467,0.0,0.037000000000000005,0.498,-0.836,3.5,7.835,5.6,-0.08800000000000001,-0.07400000000000001,1.36,1.919,1.228,1.8459999999999999,0.34600000000000003,0.304,0.045,0.045,0.05,0.522,-0.008,0.078,0.23199999999999998,0.068,0.105,-0.003,0.127,0.062,0.036000000000000004,0.42700000000000005,0.51,0.41,0.48100000000000004,0.024,0.345,0.397,0.652,0.133,0.157,0.121,0.083,0.8809999999999999,0.29600000000000004,1.911,0.341,0.084,0.08199999999999999,0.46,1.6019999999999999,0.935,0.623,0.336,0.528,0.7929999999999999,1.203,16.579,0.562,1.3869999999999998,1.329,0.605,21.129,7.235,8.701,1.652,0.795,6.401,0.10800000000000001,0.0,0.006999999999999999,0.0,-0.147,1.359
698,20050331,Telecommunication Services,83,-0.04256,-0.016587,0.0,0.022000000000000002,0.498,-0.6890000000000001,3.91,7.835,5.23,-0.071,-0.057,0.851,1.2,1.1640000000000001,1.7919999999999998,0.34600000000000003,0.304,0.043,0.043,0.049,0.522,-0.008,0.078,0.23199999999999998,0.065,0.105,-0.003,0.127,0.06,0.035,0.42700000000000005,0.51,0.41,0.48100000000000004,0.024,0.345,0.39899999999999997,0.652,0.133,0.157,0.121,0.083,0.8809999999999999,0.29600000000000004,1.911,0.341,0.084,0.08199999999999999,0.46,1.6019999999999999,0.935,0.623,0.336,0.528,0.7929999999999999,1.203,16.579,0.581,1.396,1.331,0.605,21.129,7.235,8.701,1.6469999999999998,0.795,6.8420000000000005,0.106,0.0,0.006999999999999999,0.0,-0.087,1.2209999999999999
708,20050430,Telecommunication Services,86,-0.05802,0.00542,0.0,0.042,0.494,-0.672,4.3,7.792000000000001,5.311,-0.11800000000000001,-0.077,-0.038,-0.038,1.3159999999999998,1.694,0.354,0.303,0.052000000000000005,0.052000000000000005,0.05,0.522,-0.016,0.08800000000000001,0.23600000000000002,0.068,0.113,-0.006999999999999999,0.129,0.062,0.032,0.43799999999999994,0.46299999999999997,0.43799999999999994,0.49700000000000005,0.017,0.355,0.4,0.6759999999999999,0.13,0.159,0.121,0.076,0.903,0.281,1.966,0.36200000000000004,0.087,0.08199999999999999,0.46,1.62,0.8959999999999999,0.625,0.342,0.54,0.7909999999999999,1.203,17.437,0.5720000000000001,1.3980000000000001,1.341,0.604,21.244,7.371,8.542,1.578,0.78,6.973,0.099,0.0,0.005,0.0,-0.083,1.137
718,20050531,Telecommunication Services,87,0.016424,0.015408000000000002,0.02,0.028999999999999998,0.541,-0.807,3.94,7.479,4.551,-0.591,-0.28600000000000003,2.6310000000000002,1.495,1.273,1.6980000000000002,0.354,0.303,0.047,0.038,0.046,0.5329999999999999,-0.012,0.08,0.244,0.07,0.115,-0.011000000000000001,0.131,0.06,0.003,0.489,0.467,0.44,0.52,0.018000000000000002,0.35100000000000003,0.395,0.7190000000000001,0.124,0.155,0.136,0.084,0.9840000000000001,0.276,1.954,0.461,0.086,0.08,0.474,1.604,1.015,0.599,0.33799999999999997,0.541,0.909,1.229,19.055999999999997,0.631,1.382,1.361,0.605,21.134,7.5120000000000005,8.582,1.547,0.772,8.679,0.099,0.0,0.005,0.0,-0.124,0.599
728,20050630,Telecommunication Services,87,0.043976999999999995,0.021800999999999997,0.02,0.03,0.541,-0.792,4.06,7.515,4.745,-0.736,-0.424,2.191,1.087,1.3330000000000002,1.743,0.354,0.303,0.047,0.035,0.046,0.5329999999999999,-0.012,0.08,0.244,0.07,0.115,-0.011000000000000001,0.131,0.06,0.003,0.489,0.467,0.44,0.52,0.018000000000000002,0.35100000000000003,0.395,0.7190000000000001,0.124,0.155,0.136,0.084,0.9840000000000001,0.276,1.98,0.461,0.086,0.08,0.474,1.58,1.0859999999999999,0.599,0.33799999999999997,0.541,0.909,1.229,19.055999999999997,0.631,1.382,1.361,0.605,21.134,7.5120000000000005,8.582,1.565,0.772,8.679,0.099,0.0,0.005,0.0,-0.214,0.632
738,20050731,Telecommunication Services,86,0.044351,0.041275,0.012,0.016,0.5429999999999999,-0.818,4.2,7.539,4.87,-0.5660000000000001,-0.05,3.2680000000000002,2.0540000000000003,1.3419999999999999,1.8090000000000002,0.34600000000000003,0.294,0.053,0.048,0.055,0.534,-0.009000000000000001,0.08800000000000001,0.244,0.075,0.115,-0.006,0.13,0.06,0.018000000000000002,0.493,0.465,0.452,0.521,0.02,0.35200000000000004,0.395,0.748,0.13,0.157,0.138,0.09,1.0,0.26899999999999996,2.1390000000000002,0.616,0.086,0.079,0.48,1.5719999999999998,0.996,0.62,0.344,0.5529999999999999,0.938,1.218,19.055999999999997,0.653,1.38,1.361,0.597,21.134,7.371,8.61,1.5419999999999998,0.769,7.452000000000001,0.09699999999999999,0.0,0.005,0.0,-0.174,0.617
748,20050831,Telecommunication Services,85,-0.019924,-0.022583000000000002,0.055,0.043,0.556,-0.9940000000000001,4.41,7.492000000000001,4.966,-0.82,-0.82,5.102,5.15,1.305,1.626,0.33899999999999997,0.29,0.013000000000000001,0.02,0.043,0.527,-0.003,0.064,0.252,0.065,0.105,-0.003,0.129,0.059000000000000004,-0.003,0.405,0.514,0.37200000000000005,0.46799999999999997,0.019,0.34700000000000003,0.381,0.696,0.124,0.171,0.14800000000000002,0.075,1.008,0.27,2.082,0.349,0.086,0.08199999999999999,0.45399999999999996,1.594,0.8390000000000001,0.597,0.319,0.485,1.0270000000000001,1.33,18.738,0.635,1.429,1.354,0.5670000000000001,20.014,7.112,8.497,1.61,0.762,7.069,0.10099999999999999,0.0,0.004,0.0,-0.11599999999999999,0.7440000000000001
758,20050930,Telecommunication Services,86,0.01083,-0.007935,0.055,0.009000000000000001,0.54,-1.068,4.41,7.478,5.142,-0.8,-0.8,5.085,5.162000000000001,1.258,1.7730000000000001,0.33899999999999997,0.287,0.015,0.017,0.048,0.529,-0.002,0.065,0.255,0.065,0.114,-0.001,0.13,0.062,-0.006,0.408,0.504,0.382,0.474,0.021,0.344,0.38799999999999996,0.698,0.11800000000000001,0.171,0.149,0.07,1.03,0.26899999999999996,2.354,0.354,0.086,0.08199999999999999,0.45799999999999996,1.6159999999999999,0.841,0.608,0.322,0.508,1.047,1.385,18.088,0.632,1.406,1.348,0.565,20.706999999999997,7.106,8.543,1.6369999999999998,0.752,7.2589999999999995,0.10099999999999999,0.0,0.005,0.0,-0.111,0.718
768,20051031,Telecommunication Services,87,-0.032073000000000004,-0.013043,0.094,0.004,0.54,-1.025,4.63,7.465,5.006,-0.648,-0.648,3.398,3.437,1.2309999999999999,1.675,0.33799999999999997,0.293,0.013000000000000001,0.015,0.035,0.529,-0.005,0.064,0.252,0.065,0.105,-0.009000000000000001,0.131,0.059000000000000004,-0.024,0.405,0.48200000000000004,0.37200000000000005,0.46799999999999997,0.022000000000000002,0.341,0.381,0.696,0.124,0.16699999999999998,0.14300000000000002,0.069,1.008,0.268,2.3680000000000003,0.384,0.086,0.08199999999999999,0.462,1.6219999999999999,0.966,0.618,0.325,0.485,1.021,1.33,17.671,0.635,1.423,1.354,0.57,21.4,7.145,8.539,1.683,0.762,7.525,0.10099999999999999,0.0,0.005,0.0,-0.107,0.643
778,20051130,Telecommunication Services,86,0.017284,0.050952,0.107,0.005,0.598,-0.6579999999999999,4.26,7.607,5.335,2.3369999999999997,-0.023,5.733,5.774,1.2690000000000001,1.6740000000000002,0.33799999999999997,0.278,0.078,0.051,0.052000000000000005,0.532,0.005,0.069,0.268,0.068,0.1,0.01,0.127,0.062,0.016,0.35200000000000004,0.563,0.353,0.42700000000000005,0.027999999999999997,0.336,0.40299999999999997,0.708,0.11800000000000001,0.16399999999999998,0.149,0.063,0.98,0.278,2.431,0.41100000000000003,0.087,0.083,0.466,1.6380000000000001,0.9520000000000001,0.573,0.292,0.46799999999999997,1.161,1.329,18.088,0.648,1.429,1.359,0.568,23.689,7.734,8.535,1.629,0.745,6.132999999999999,0.09699999999999999,0.0,0.005,0.0,-0.12300000000000001,0.595
788,20051231,Telecommunication Services,85,-0.015645,-0.030739999999999996,0.107,0.01,0.5920000000000001,-0.585,4.28,7.587000000000001,5.18,5.101,2.541,6.795,6.96,1.248,1.643,0.33799999999999997,0.27399999999999997,0.081,0.055,0.053,0.534,0.006,0.071,0.268,0.07,0.111,0.012,0.128,0.062,0.016,0.369,0.54,0.361,0.441,0.027999999999999997,0.33899999999999997,0.40299999999999997,0.7170000000000001,0.124,0.16399999999999998,0.152,0.063,0.982,0.276,2.31,0.42700000000000005,0.087,0.083,0.474,1.655,0.96,0.581,0.297,0.47,1.163,1.382,19.590999999999998,0.638,1.416,1.341,0.5660000000000001,23.689,7.726,8.572000000000001,1.6780000000000002,0.728,6.331,0.09699999999999999,0.0,0.004,0.0,-0.121,0.778
798,20060131,Telecommunication Services,83,0.05509,0.048866,0.107,0.01,0.585,-1.084,4.03,7.688,5.399,1.618,-0.079,6.555,6.632999999999999,1.315,1.72,0.33899999999999997,0.273,0.075,0.05,0.052000000000000005,0.539,0.006,0.071,0.268,0.07,0.098,0.006999999999999999,0.129,0.062,0.016,0.381,0.57,0.369,0.455,0.027999999999999997,0.33899999999999997,0.396,0.755,0.132,0.165,0.152,0.063,1.014,0.276,2.31,0.35100000000000003,0.08800000000000001,0.083,0.474,1.632,0.9440000000000001,0.5539999999999999,0.297,0.47,1.159,1.2670000000000001,19.590999999999998,0.6579999999999999,1.402,1.331,0.54,24.328000000000003,7.59,8.631,1.5719999999999998,0.748,6.257999999999999,0.10099999999999999,0.0,0.004,0.0,-0.11,0.7440000000000001
808,20060228,Telecommunication Services,81,0.021972,0.056112,0.078,0.191,0.585,-1.217,3.96,7.476,5.157,10.079,10.079,10.618,11.722000000000001,1.229,1.87,0.36700000000000005,0.254,0.087,0.076,0.057,0.53,0.019,0.073,0.273,0.062,0.077,0.015,0.131,0.055999999999999994,0.046,0.324,0.601,0.324,0.37799999999999995,0.025,0.363,0.382,0.675,0.11900000000000001,0.16899999999999998,0.175,0.08900000000000001,0.935,0.27899999999999997,2.142,0.363,0.08800000000000001,0.079,0.515,1.621,0.932,0.5329999999999999,0.26,0.436,1.555,1.444,19.666,0.643,1.412,1.341,0.534,23.401,7.645,8.512,1.555,0.779,7.308,0.098,0.0,0.003,0.0,-0.11199999999999999,1.672
818,20060331,Telecommunication Services,81,0.098342,0.035663,0.078,0.067,0.585,-1.3980000000000001,4.15,7.476,5.375,10.425,10.425,11.332,12.015,1.4269999999999998,2.0709999999999997,0.36700000000000005,0.26,0.087,0.076,0.057,0.53,0.019,0.073,0.273,0.062,0.077,0.013999999999999999,0.131,0.055999999999999994,0.046,0.324,0.601,0.324,0.37799999999999995,0.025,0.363,0.382,0.675,0.11900000000000001,0.16899999999999998,0.175,0.08900000000000001,0.935,0.27899999999999997,2.142,0.363,0.08800000000000001,0.079,0.515,1.621,0.932,0.5329999999999999,0.26,0.436,1.555,1.444,19.666,0.643,1.426,1.341,0.534,23.401,7.645,8.512,1.5390000000000001,0.779,7.308,0.098,0.0,0.003,0.0,-0.073,1.288
828,20060430,Telecommunication Services,81,0.025862,-0.008794,0.16899999999999998,0.07400000000000001,0.583,-1.545,4.02,7.699,5.409,11.95,12.038,11.485,11.947000000000001,1.393,2.1069999999999998,0.368,0.26,0.08900000000000001,0.076,0.057,0.53,0.019,0.073,0.276,0.063,0.081,0.022000000000000002,0.131,0.057999999999999996,0.047,0.35700000000000004,0.5820000000000001,0.342,0.397,0.025,0.364,0.39399999999999996,0.687,0.121,0.175,0.17600000000000002,0.07200000000000001,0.938,0.273,2.142,0.379,0.087,0.079,0.52,1.621,0.9359999999999999,0.5479999999999999,0.282,0.455,1.555,1.444,19.019000000000002,0.64,1.426,1.341,0.539,24.309,7.6129999999999995,8.568,1.555,0.768,7.507999999999999,0.096,0.0,0.003,0.0,-0.094,1.3130000000000002
838,20060531,Telecommunication Services,82,-0.055281,-0.034395999999999996,0.20800000000000002,0.057,0.48100000000000004,-1.4480000000000002,4.29,7.641,4.871,3.947,1.499,9.588,9.613999999999999,1.376,2.013,0.368,0.263,0.049,0.045,0.040999999999999995,0.537,0.009000000000000001,0.07200000000000001,0.27899999999999997,0.069,0.08800000000000001,0.017,0.132,0.057,0.019,0.41,0.547,0.382,0.467,0.024,0.35,0.345,0.675,0.11900000000000001,0.184,0.171,0.066,0.946,0.261,2.124,0.405,0.087,0.08,0.529,1.574,0.988,0.575,0.306,0.49200000000000005,1.518,1.46,17.197,0.7340000000000001,1.431,1.4069999999999998,0.573,24.489,7.468,8.302,1.526,0.7609999999999999,7.053,0.096,0.0,0.003,0.0,-0.11800000000000001,1.389
